FECHAS,PRECIO-usd,MARKET_CAP-usd,TOTAL_VOLUMES,COIN_ID,RSI,MovingAverage
2020-11-18,0.1094852464363196,3406699744.010812,486808926.9378565,cardano,58.30848825225662,0.10204478501486529
2020-11-19,0.1067630428761693,3322010614.4006176,513742217.2678046,cardano,54.56706365953441,0.10215463171199524
2020-11-20,0.1058030874548043,3287796634.823744,412896181.4716239,cardano,53.269003155299245,0.10224988253229164
2020-11-21,0.1176356652567512,3656423579.4556055,531264881.5551002,cardano,64.48404375971626,0.10264126152973456
2020-11-22,0.132731321883233,4131921042.5383058,1080788757.979167,cardano,73.29076999654923,0.10343906791859578
2020-11-23,0.14527293189697,4550731601.272364,1813283784.396652,cardano,78.1404964704993,0.10447836317870653
2020-11-24,0.1535716387723754,4725945643.464689,1583345915.530162,cardano,80.64484284161374,0.1056059597830598
2020-11-25,0.1667999803907806,5164269458.973527,2041517251.623688,cardano,83.82579235218537,0.10699366799802063
2020-11-26,0.155687562647238,4799088754.203451,1262110958.146395,cardano,72.97585769829067,0.10825057289808751
2020-11-27,0.1374612380044734,4276578257.518473,1613109992.22798,cardano,59.39633948714734,0.10912857592299349
2020-11-28,0.1406394752616899,4346114303.807067,1075587570.261799,cardano,60.76730091880034,0.11001671699842934
2020-11-29,0.1647176810903021,5124805753.783806,1570661467.2723396,cardano,69.24072030439507,0.11127300407485385
2020-11-30,0.1664023871456625,5139050069.158035,1365586028.7531896,cardano,69.73328189642842,0.1125016830132045
2020-12-01,0.1705005942684439,5342764712.853764,1526479658.4557934,cardano,70.95187021255433,0.1137856091710432
2020-12-02,0.1562167321395076,4854424503.989222,1454582580.9315655,cardano,61.63713430986719,0.11471406937470861
2020-12-03,0.1589713044398139,4950496021.080942,994449650.276108,cardano,62.655323792142866,0.1157128241135324
2020-12-04,0.1640449778416628,5107837396.333952,931561938.4452968,cardano,64.52306488541322,0.11684341673993702
2020-12-05,0.1490548730926966,4656623259.718898,830109788.0663507,cardano,55.66503210855765,0.11769567085577753
2020-12-06,0.1595540768382783,4964123765.837638,778434830.3889816,cardano,59.82521336332687,0.11880523906999826
2020-12-07,0.1586440711143953,4938964909.5133095,692494525.0386924,cardano,59.30577350323068,0.11985694503672621
2020-12-08,0.1541612220757159,4801963855.153406,606007826.4647386,cardano,56.69430308150963,0.12079073555779868
2020-12-09,0.1413478718813723,4408953009.352381,718397782.5602969,cardano,49.92698290986527,0.12144127420145119
2020-12-10,0.1482492546410655,4620145846.073955,969492620.0851438,cardano,53.16937379798027,0.1223608233359494
2020-12-11,0.1421819715953808,4434444965.111156,638228958.8694761,cardano,50.09805232102873,0.12308871354087104
2020-12-12,0.139701439625223,4345977281.986709,639787380.1555443,cardano,48.85550623584387,0.12367562060293029
2020-12-13,0.1442327933874051,4511333180.892174,498536611.5718096,cardano,51.23491194641512,0.12440159028684818
2020-12-14,0.1538514533093675,4786994113.813852,624725108.4915521,cardano,55.92258210002142,0.12531919693542404
2020-12-15,0.1577037017752295,4907167387.663916,569643692.7139974,cardano,57.67729416572989,0.12634784043583042
2020-12-16,0.1541239932284546,4796722199.956819,574321991.1026425,cardano,55.46752667931364,0.12736497140357114
2020-12-17,0.1676352256301242,5183351482.887074,863422173.3245958,cardano,61.468116234666056,0.12866393691352646
2020-12-18,0.1633655466233555,5078894514.58905,955148307.34823,cardano,58.772985700760685,0.12995235977680655
2020-12-19,0.1649700959716998,5113106176.70546,935714849.606182,cardano,59.49179784339081,0.13134643047938346
2020-12-20,0.1647258715874746,5135263166.305007,569726214.4550376,cardano,59.322257982551605,0.13277713872943428
2020-12-21,0.1620494312894272,5040227717.544842,622833650.9633231,cardano,57.39198300918857,0.13416073550250496
2020-12-22,0.1536914033620057,4777223035.782049,838303952.7025075,cardano,51.731100217941126,0.13527962377149153
2020-12-23,0.1570797839947348,4872658288.604781,992545291.2040076,cardano,53.72389591824526,0.13657215636564743
2020-12-24,0.1384300242564514,4367651955.025395,1136208021.3378725,cardano,43.16159381779167,0.13746813523591464
2020-12-25,0.1528683600059169,4755514900.781895,1237242191.7587464,cardano,51.16620340341686,0.13861795368382637
2020-12-26,0.1573471095034568,4902726521.418645,979948988.0898074,cardano,53.36040898701835,0.13981477942124212
2020-12-27,0.1583308843906223,4921659619.155688,1024574835.8838996,cardano,53.85091413725205,0.14080359505861456
2020-12-28,0.1549701235272453,4874263848.091413,1278813155.9527574,cardano,51.84495579730348,0.14187593033719734
2020-12-29,0.1776971739574475,5510916587.13831,1485346338.5519643,cardano,62.12084214329519,0.14330196885876484
2020-12-30,0.1928756629935067,5977650580.589258,2524633061.7922616,cardano,67.16093400279061,0.1450521607999873
2020-12-31,0.184493035750891,5728871576.204359,1624809767.3045118,cardano,62.23583511420406,0.14662945866866084
2021-01-01,0.1820711329002511,5664962992.375575,1053156167.9431828,cardano,60.84747528921253,0.1481548159159777
2021-01-02,0.1756785793062816,5459442449.830887,1058190761.3908306,cardano,57.21915749963493,0.14958080400081747
2021-01-03,0.1781849525381411,5541071871.348484,1247682980.6516886,cardano,58.269833758907026,0.15101847836390705
2021-01-04,0.2050372401815204,6478554204.432761,2068192817.4392383,cardano,67.48368404936647,0.1530330869923198
2021-01-05,0.2188884921904594,6776976218.184067,2846810326.926629,cardano,71.03622159289458,0.15539612631124386
2021-01-06,0.2592124040314695,8086992388.5403805,3367998095.423193,cardano,78.425935479406,0.1585022824872653
2021-01-07,0.3318409734964671,10274502269.983538,5744644250.202653,cardano,85.56805143539242,0.16294939702846825
2021-01-08,0.3005428519135833,9271209679.66398,3771312674.734168,cardano,74.17254635894054,0.16682499320921654
2021-01-09,0.3079477293892311,9486227623.151382,3852929126.905951,cardano,75.02015610859885,0.17086788604790507
2021-01-10,0.3330699936580539,10474851603.194077,2824226312.928416,cardano,77.69469053335578,0.17517657261593111
2021-01-11,0.306214441004005,9547696166.484123,2905060003.694079,cardano,69.16899296843472,0.17864623499834653
